_LR,batch_acc,effective_seg_weight,epoch,gradient_probe_step,loss,msls-val/R1,msls-val/R5,query_semantic_accuracy,query_semantic_entropy_norm,query_semantic_valid_confidence,query_semantic_valid_frac,seg_loss,seg_shared_grad_norm,seg_vpr_grad_cosine,step,vpr_loss,vpr_shared_grad_norm,weighted_seg_vpr_grad_ratio
9.999999747378752e-05,0.981249988079071,0.019999999552965164,1,1900.0,0.021723734214901924,,,0.8871848583221436,0.08373169600963593,0.9000348448753357,0.9128594398498535,0.3017648458480835,0.005318448878824711,0.5516179203987122,1979,0.015688437968492508,0.00036292982986196876,0.29308414459228516
9.999999747378752e-05,0.824999988079071,0.019999999552965164,1,1900.0,0.15801067650318146,,,0.8814869523048401,0.08208519220352173,0.8880816102027893,0.9074687957763672,0.30008384585380554,0.005318448878824711,0.5516179203987122,1999,0.1520089954137802,0.00036292982986196876,0.29308414459228516
9.999999747378752e-05,0.8687499761581421,0.019999999552965164,1,2000.0,0.1272049844264984,,,0.8576451539993286,0.08449660241603851,0.8778968453407288,0.8887344002723694,0.35510677099227905,0.012075822800397873,0.0024777757935225964,2019,0.12010284513235092,0.0002155728143407032,1.1203473806381226
9.999999747378752e-05,0.862500011920929,0.019999999552965164,1,2000.0,0.12555940449237823,,,0.8600680828094482,0.08546940982341766,0.8704018592834473,0.8859218955039978,0.32258716225624084,0.012075822800397873,0.0024777757935225964,2039,0.11910766363143921,0.0002155728143407032,1.1203473806381226
9.999999747378752e-05,0.9375,0.019999999552965164,1,2000.0,0.0607222355902195,,,0.8588220477104187,0.08392774313688278,0.869227409362793,0.8773281574249268,0.33754393458366394,0.012075822800397873,0.0024777757935225964,2059,0.05397135764360428,0.0002155728143407032,1.1203473806381226
9.999999747378752e-05,0.84375,0.019999999552965164,1,2000.0,0.13457083702087402,,,0.8724927306175232,0.08885166794061661,0.8775659799575806,0.8818125128746033,0.3106306493282318,0.012075822800397873,0.0024777757935225964,2079,0.12835822999477386,0.0002155728143407032,1.1203473806381226
9.999999747378752e-05,0.8687499761581421,0.019999999552965164,1,2000.0,0.12911345064640045,,,0.8696380853652954,0.08545463532209396,0.8757563829421997,0.8858750462532043,0.3369259536266327,0.012075822800397873,0.0024777757935225964,2099,0.12237492948770523,0.0002155728143407032,1.1203473806381226
9.999999747378752e-05,0.8999999761581421,0.019999999552965164,1,2100.0,0.08608291298151016,,,0.8500080704689026,0.09931272268295288,0.8646848201751709,0.8741093873977661,0.3929472267627716,0.01034963596612215,-0.10844585299491882,2119,0.07822396606206894,0.00042988319182768464,0.4815092086791992
9.999999747378752e-05,0.824999988079071,0.019999999552965164,1,2100.0,0.16982151567935944,,,0.8211300373077393,0.1196971908211708,0.8444568514823914,0.8373750448226929,0.5061776638031006,0.01034963596612215,-0.10844585299491882,2139,0.15969796478748322,0.00042988319182768464,0.4815092086791992
9.999999747378752e-05,0.875,0.019999999552965164,1,2100.0,0.11058303713798523,,,0.8249507546424866,0.12143772095441818,0.8399723172187805,0.8251250386238098,0.47764360904693604,0.01034963596612215,-0.10844585299491882,2159,0.10103016346693039,0.00042988319182768464,0.4815092086791992
9.999999747378752e-05,0.9437500238418579,0.019999999552965164,1,2100.0,0.0625791847705841,,,0.853126585483551,0.112273208796978,0.8568974137306213,0.8625625371932983,0.3966839015483856,0.01034963596612215,-0.10844585299491882,2179,0.05464550852775574,0.00042988319182768464,0.4815092086791992
9.999999747378752e-05,0.8687499761581421,0.019999999552965164,1,2100.0,0.11416993290185928,,,0.8696184158325195,0.08615456521511078,0.8687703609466553,0.8811875581741333,0.3166621923446655,0.01034963596612215,-0.10844585299491882,2199,0.10783668607473373,0.00042988319182768464,0.4815092086791992
9.999999747378752e-05,0.8062499761581421,0.019999999552965164,1,2200.0,0.17086489498615265,,,0.8638010621070862,0.08364366739988327,0.8668179512023926,0.8884062767028809,0.3397916257381439,0.011986233294010162,0.21062399446964264,2219,0.1640690565109253,0.00030089536448940635,0.7967044115066528
9.999999747378752e-05,0.8812500238418579,0.019999999552965164,1,2200.0,0.10957805067300797,,,0.8792536854743958,0.08019272238016129,0.8671584725379944,0.8792968988418579,0.2881788909435272,0.011986233294010162,0.21062399446964264,2239,0.10381447523832321,0.00030089536448940635,0.7967044115066528
9.999999747378752e-05,0.9750000238418579,0.019999999552965164,1,2200.0,0.028069324791431427,,,0.8548644781112671,0.0935983955860138,0.8851615786552429,0.8699843883514404,0.3625858426094055,0.011986233294010162,0.21062399446964264,2259,0.020817607641220093,0.00030089536448940635,0.7967044115066528
9.999999747378752e-05,0.887499988079071,0.019999999552965164,1,2200.0,0.09911876171827316,,,0.8532588481903076,0.10544291138648987,0.8800097703933716,0.8781406879425049,0.3654644787311554,0.011986233294010162,0.21062399446964264,2279,0.0918094739317894,0.00030089536448940635,0.7967044115066528
9.999999747378752e-05,0.831250011920929,0.019999999552965164,1,2200.0,0.15529629588127136,,,0.8507335186004639,0.09563375264406204,0.8845496773719788,0.8605625629425049,0.36928170919418335,0.011986233294010162,0.21062399446964264,2299,0.14791066944599152,0.00030089536448940635,0.7967044115066528
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,2300.0,0.07753987610340118,,,0.8664733171463013,0.09219207614660263,0.8794812560081482,0.8727188110351562,0.3081648051738739,0.004901638720184565,0.48559316992759705,2319,0.07137657701969147,0.0005066840094514191,0.19347912073135376
9.999999747378752e-05,0.8500000238418579,0.019999999552965164,1,2300.0,0.13247355818748474,,,0.8655796647071838,0.09896659106016159,0.8780044317245483,0.864359438419342,0.33727747201919556,0.004901638720184565,0.48559316992759705,2339,0.12572801113128662,0.0005066840094514191,0.19347912073135376
9.999999747378752e-05,0.8687499761581421,0.019999999552965164,1,2300.0,0.12562768161296844,,,0.8961968421936035,0.06947330385446548,0.8865185976028442,0.9017969369888306,0.26857689023017883,0.004901638720184565,0.48559316992759705,2359,0.12025614827871323,0.0005066840094514191,0.19347912073135376
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,2300.0,0.07699436694383621,,,0.8796626329421997,0.07845889776945114,0.8784967064857483,0.9077343940734863,0.2749110162258148,0.004901638720184565,0.48559316992759705,2379,0.0714961439371109,0.0005066840094514191,0.19347912073135376
9.999999747378752e-05,0.9624999761581421,0.019999999552965164,1,2300.0,0.032373394817113876,,,0.9005722999572754,0.07577251642942429,0.8939918875694275,0.9119375348091125,0.2521418333053589,0.004901638720184565,0.48559316992759705,2399,0.027330556884407997,0.0005066840094514191,0.19347912073135376
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,2400.0,0.08118830621242523,,,0.8773409128189087,0.08238410949707031,0.8879668116569519,0.915265679359436,0.31155306100845337,0.003552396781742573,0.45564162731170654,2419,0.07495724409818649,0.00015093042748048902,0.47073301672935486
9.999999747378752e-05,0.856249988079071,0.019999999552965164,1,2400.0,0.14741355180740356,,,0.8566374182701111,0.09437250345945358,0.8708615303039551,0.8832500576972961,0.39517736434936523,0.003552396781742573,0.45564162731170654,2439,0.13951000571250916,0.00015093042748048902,0.47073301672935486
9.999999747378752e-05,0.875,0.019999999552965164,1,2400.0,0.11582952737808228,,,0.8629100918769836,0.09235028177499771,0.8678369522094727,0.8615469336509705,0.3734273314476013,0.003552396781742573,0.45564162731170654,2459,0.10836098343133926,0.00015093042748048902,0.47073301672935486
9.999999747378752e-05,0.875,0.019999999552965164,1,2400.0,0.13393814861774445,,,0.839199423789978,0.08938951045274734,0.8612354397773743,0.8696719408035278,0.4654596149921417,0.003552396781742573,0.45564162731170654,2479,0.1246289536356926,0.00015093042748048902,0.47073301672935486
9.999999747378752e-05,0.949999988079071,0.019999999552965164,1,2400.0,0.04584334045648575,,,0.8850884437561035,0.08015864342451096,0.8844007253646851,0.90953129529953,0.28328004479408264,0.003552396781742573,0.45564162731170654,2499,0.04017774015665054,0.00015093042748048902,0.47073301672935486
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,2500.0,0.07915518432855606,,,0.8930746912956238,0.07455891370773315,0.8879608511924744,0.9157969355583191,0.2625882029533386,0.011294161900877953,0.7646927237510681,2519,0.07390341907739639,0.0005720923072658479,0.39483705163002014
9.999999747378752e-05,0.925000011920929,0.019999999552965164,1,2500.0,0.059931058436632156,,,0.8587830066680908,0.08916566520929337,0.8750958442687988,0.8982188105583191,0.3462265133857727,0.011294161900877953,0.7646927237510681,2539,0.053006529808044434,0.0005720923072658479,0.39483705163002014
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,2500.0,0.0707419216632843,,,0.8593161106109619,0.08773446083068848,0.8717344403266907,0.8956250548362732,0.35669273138046265,0.011294161900877953,0.7646927237510681,2559,0.0636080652475357,0.0005720923072658479,0.39483705163002014
9.999999747378752e-05,0.9437500238418579,0.019999999552965164,1,2500.0,0.055004652589559555,,,0.8679115176200867,0.08515837788581848,0.8650578260421753,0.8819844126701355,0.32412534952163696,0.011294161900877953,0.7646927237510681,2579,0.04852214455604553,0.0005720923072658479,0.39483705163002014
9.999999747378752e-05,0.856249988079071,0.019999999552965164,1,2500.0,0.12843984365463257,,,0.8712881803512573,0.07965594530105591,0.8745498061180115,0.9060937762260437,0.32069703936576843,0.011294161900877953,0.7646927237510681,2599,0.12202590703964233,0.0005720923072658479,0.39483705163002014
9.999999747378752e-05,0.9375,0.019999999552965164,1,2600.0,0.06335888803005219,,,0.8841159343719482,0.08410795032978058,0.87410968542099,0.8987969160079956,0.28710880875587463,0.013830623589456081,-0.09684859216213226,2619,0.0576167106628418,0.00025546291726641357,1.0827890634536743
9.999999747378752e-05,0.875,0.019999999552965164,1,2600.0,0.13007807731628418,,,0.837929368019104,0.09893175959587097,0.8545470833778381,0.8533125519752502,0.41877108812332153,0.013830623589456081,-0.09684859216213226,2639,0.1217026636004448,0.00025546291726641357,1.0827890634536743
9.999999747378752e-05,0.90625,0.019999999552965164,1,2600.0,0.08904492110013962,,,0.8623116612434387,0.1040281280875206,0.861867368221283,0.8546250462532043,0.3340449929237366,0.013830623589456081,-0.09684859216213226,2659,0.082364022731781,0.00025546291726641357,1.0827890634536743
9.999999747378752e-05,0.831250011920929,0.019999999552965164,1,2600.0,0.16232453286647797,,,0.8504987955093384,0.10801751911640167,0.8638090491294861,0.8567031621932983,0.369131863117218,0.013830623589456081,-0.09684859216213226,2679,0.15494190156459808,0.00025546291726641357,1.0827890634536743
9.999999747378752e-05,0.8500000238418579,0.019999999552965164,1,2600.0,0.1383245289325714,,,0.8376604318618774,0.10570137947797775,0.8545150756835938,0.8473750352859497,0.4207502603530884,0.013830623589456081,-0.09684859216213226,2699,0.12990953028202057,0.00025546291726641357,1.0827890634536743
9.999999747378752e-05,0.8062499761581421,0.019999999552965164,1,2700.0,0.17395158112049103,,,0.8323703408241272,0.10561494529247284,0.8532916903495789,0.8464531898498535,0.45069050788879395,0.0030088676139712334,-0.08842787891626358,2719,0.16493776440620422,0.0004075530159752816,0.14765526354312897
9.999999747378752e-05,0.731249988079071,0.019999999552965164,1,2700.0,0.2628512382507324,,,0.8427053093910217,0.10261557251214981,0.852881669998169,0.8497188091278076,0.38306158781051636,0.0030088676139712334,-0.08842787891626358,2739,0.25519001483917236,0.0004075530159752816,0.14765526354312897
9.999999747378752e-05,0.8125,0.019999999552965164,1,2700.0,0.16871604323387146,,,0.8278940916061401,0.10322363674640656,0.8501414656639099,0.8574844002723694,0.40316325426101685,0.0030088676139712334,-0.08842787891626358,2759,0.1606527715921402,0.0004075530159752816,0.14765526354312897
9.999999747378752e-05,0.862500011920929,0.019999999552965164,1,2700.0,0.11167401820421219,,,0.8621636033058167,0.09152103960514069,0.873200535774231,0.8825000524520874,0.3460351526737213,0.0030088676139712334,-0.08842787891626358,2779,0.10475331544876099,0.0004075530159752816,0.14765526354312897
9.999999747378752e-05,0.893750011920929,0.019999999552965164,1,2700.0,0.09606656432151794,,,0.8697199821472168,0.08011481910943985,0.8755329847335815,0.8955469131469727,0.30956152081489563,0.0030088676139712334,-0.08842787891626358,2799,0.08987533301115036,0.0004075530159752816,0.14765526354312897
9.999999747378752e-05,0.925000011920929,0.019999999552965164,1,2800.0,0.06358563154935837,,,0.8877857327461243,0.0788268968462944,0.889668881893158,0.9049375653266907,0.2757335603237152,0.013967081904411316,-0.2224077582359314,2819,0.05807095766067505,0.00017587676120456308,1.588280439376831
9.999999747378752e-05,0.9624999761581421,0.019999999552965164,1,2800.0,0.0368017852306366,,,0.9018950462341309,0.06874573230743408,0.8940582275390625,0.9044843912124634,0.2386993169784546,0.013967081904411316,-0.2224077582359314,2839,0.032027799636125565,0.00017587676120456308,1.588280439376831
9.999999747378752e-05,0.893750011920929,0.019999999552965164,1,2800.0,0.09499416500329971,,,0.8656519055366516,0.06938666105270386,0.8918190002441406,0.8992500305175781,0.41664940118789673,0.013967081904411316,-0.2224077582359314,2859,0.08666117489337921,0.00017587676120456308,1.588280439376831
9.999999747378752e-05,0.90625,0.019999999552965164,1,2800.0,0.08215393126010895,,,0.8726084232330322,0.08313671499490738,0.8785942792892456,0.8893594145774841,0.2897929847240448,0.013967081904411316,-0.2224077582359314,2879,0.07635807245969772,0.00017587676120456308,1.588280439376831
9.999999747378752e-05,0.9312499761581421,0.019999999552965164,1,2800.0,0.06265070289373398,,,0.9136400818824768,0.06174251064658165,0.8936064839363098,0.9120625257492065,0.20389512181282043,0.013967081904411316,-0.2224077582359314,2899,0.05857279896736145,0.00017587676120456308,1.588280439376831
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,2900.0,0.08391541242599487,,,0.8902105093002319,0.08782485127449036,0.8819273710250854,0.8958906531333923,0.2847312092781067,0.006449873559176922,0.19913892447948456,2919,0.07822079211473465,0.0003310463798698038,0.3896658718585968
9.999999747378752e-05,0.9750000238418579,0.019999999552965164,1,2900.0,0.024496618658304214,,,0.9061703085899353,0.06950502097606659,0.894142746925354,0.9250469207763672,0.23357872664928436,0.006449873559176922,0.19913892447948456,2939,0.0198250450193882,0.0003310463798698038,0.3896658718585968
9.999999747378752e-05,0.8999999761581421,0.019999999552965164,1,2900.0,0.09400609135627747,,,0.8883427977561951,0.07537461072206497,0.8883441686630249,0.9156094193458557,0.2688242495059967,0.006449873559176922,0.19913892447948456,2959,0.08862960338592529,0.0003310463798698038,0.3896658718585968
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,2900.0,0.08396386355161667,,,0.9030143618583679,0.06698135286569595,0.8998807072639465,0.9320000410079956,0.22779664397239685,0.006449873559176922,0.19913892447948456,2979,0.07940793037414551,0.0003310463798698038,0.3896658718585968
9.999999747378752e-05,0.925000011920929,0.019999999552965164,1,2900.0,0.07047340273857117,,,0.9005975127220154,0.0678124874830246,0.8929924964904785,0.9205000400543213,0.25211238861083984,0.006449873559176922,0.19913892447948456,2999,0.0654311552643776,0.0003310463798698038,0.3896658718585968
9.999999747378752e-05,0.9437500238418579,0.019999999552965164,1,3000.0,0.05500895902514458,,,0.8908862471580505,0.06783318519592285,0.8939688801765442,0.9326562881469727,0.2653723955154419,0.032603535801172256,0.7793187499046326,3019,0.0497015118598938,0.00043861704762093723,1.4866514205932617
9.999999747378752e-05,0.949999988079071,0.019999999552965164,1,3000.0,0.051978036761283875,,,0.8823832869529724,0.07942800223827362,0.8831641674041748,0.9078750610351562,0.30272728204727173,0.032603535801172256,0.7793187499046326,3039,0.045923490077257156,0.00043861704762093723,1.4866514205932617
9.999999747378752e-05,0.9125000238418579,0.019999999552965164,1,3000.0,0.07622116804122925,,,0.8612125515937805,0.09075495600700378,0.8639042377471924,0.8687969446182251,0.358137845993042,0.032603535801172256,0.7793187499046326,3059,0.06905841082334518,0.00043861704762093723,1.4866514205932617
9.999999747378752e-05,0.9375,0.019999999552965164,1,3000.0,0.05804765224456787,,,0.8692394495010376,0.08114393055438995,0.8649808764457703,0.8883125185966492,0.31608888506889343,0.032603535801172256,0.7793187499046326,3079,0.051725875586271286,0.00043861704762093723,1.4866514205932617
9.999999747378752e-05,0.918749988079071,0.019999999552965164,1,3000.0,0.08200673758983612,,,0.8722436428070068,0.08687306195497513,0.8786189556121826,0.8963594436645508,0.3168447017669678,0.032603535801172256,0.7793187499046326,3099,0.07566983997821808,0.00043861704762093723,1.4866514205932617
9.999999747378752e-05,0.9624999761581421,0.019999999552965164,1,3100.0,0.03539145365357399,,,0.8753070831298828,0.08906534314155579,0.8709059357643127,0.8904375433921814,0.3256789743900299,0.0071214912459254265,0.5290318727493286,3119,0.028877874836325645,0.0005911685293540359,0.24092930555343628
,,,1,,,0.9094594717025757,0.949999988079071,,,,,,,,3125,,,
9.999999747378752e-05,0.893750011920929,0.019999999552965164,2,,0.09030747413635254,,,0.8724858164787292,0.09708984941244125,0.8595060706138611,0.8529688119888306,0.3249073326587677,,,3139,0.08380933105945587,,
9.999999747378752e-05,0.8687499761581421,0.019999999552965164,2,,0.11086331307888031,,,0.8676396012306213,0.08210449665784836,0.8704225420951843,0.896109402179718,0.35777923464775085,,,3159,0.10370773077011108,,
9.999999747378752e-05,0.737500011920929,0.019999999552965164,2,,0.24988095462322235,,,0.8560912609100342,0.0887683629989624,0.854792594909668,0.8681719303131104,0.37584155797958374,,,3179,0.24236412346363068,,
9.999999747378752e-05,0.8812500238418579,0.019999999552965164,2,,0.13598604500293732,,,0.8727682828903198,0.08643867820501328,0.8791942000389099,0.9075469374656677,0.3449659049510956,,,3199,0.12908673286437988,,
9.999999747378752e-05,0.9437500238418579,0.019999999552965164,2,3200.0,0.053645748645067215,,,0.8760797381401062,0.06797835230827332,0.8846748471260071,0.9297813177108765,0.3172105848789215,0.00863037072122097,-0.15425537526607513,3219,0.04730153828859329,0.0003365330630913377,0.5128988027572632
9.999999747378752e-05,0.925000011920929,0.019999999552965164,2,3200.0,0.07089926302433014,,,0.8834466934204102,0.07860101014375687,0.8770354390144348,0.8957812786102295,0.331691175699234,0.00863037072122097,-0.15425537526607513,3239,0.06426543742418289,0.0003365330630913377,0.5128988027572632
9.999999747378752e-05,0.90625,0.019999999552965164,2,3200.0,0.08025214076042175,,,0.8587928414344788,0.0917060524225235,0.8752096891403198,0.8806875348091125,0.3424977958202362,0.00863037072122097,-0.15425537526607513,3259,0.07340218871831894,0.0003365330630913377,0.5128988027572632
9.999999747378752e-05,0.8125,0.019999999552965164,2,3200.0,0.16821250319480896,,,0.852563202381134,0.09642168879508972,0.8635163903236389,0.8778125643730164,0.39198586344718933,0.00863037072122097,-0.15425537526607513,3279,0.160372793674469,0.0003365330630913377,0.5128988027572632
9.999999747378752e-05,0.9312499761581421,0.019999999552965164,2,3200.0,0.07225049287080765,,,0.8754979968070984,0.08708159625530243,0.8772034049034119,0.8980781435966492,0.2825232446193695,0.00863037072122097,-0.15425537526607513,3299,0.0666000247001648,0.0003365330630913377,0.5128988027572632
9.999999747378752e-05,0.949999988079071,0.019999999552965164,2,3300.0,0.04213794693350792,,,0.8773849010467529,0.09096992760896683,0.8811266422271729,0.8926562666893005,0.31629589200019836,0.014765147119760513,0.05097273737192154,3319,0.035812027752399445,0.00015159594477154315,1.9479607343673706
9.999999747378752e-05,0.9125000238418579,0.019999999552965164,2,3300.0,0.08415292948484421,,,0.8751250505447388,0.08811337500810623,0.8743064403533936,0.8902656435966492,0.31958746910095215,0.014765147119760513,0.05097273737192154,3339,0.07776118069887161,0.00015159594477154315,1.9479607343673706
9.999999747378752e-05,0.90625,0.019999999552965164,2,3300.0,0.09411346167325974,,,0.8221985101699829,0.103790283203125,0.8595714569091797,0.8791406750679016,0.44413691759109497,0.014765147119760513,0.05097273737192154,3359,0.08523072302341461,0.00015159594477154315,1.9479607343673706
9.999999747378752e-05,0.925000011920929,0.019999999552965164,2,3300.0,0.07224811613559723,,,0.887507975101471,0.07195500284433365,0.8948153853416443,0.9278438091278076,0.28344064950942993,0.014765147119760513,0.05097273737192154,3379,0.06657930463552475,0.00015159594477154315,1.9479607343673706
9.999999747378752e-05,0.9437500238418579,0.019999999552965164,2,3300.0,0.05957355722784996,,,0.8965511322021484,0.06533581763505936,0.899150013923645,0.93101567029953,0.23107032477855682,0.014765147119760513,0.05097273737192154,3399,0.05495215207338333,0.00015159594477154315,1.9479607343673706
9.999999747378752e-05,0.90625,0.019999999552965164,2,3400.0,0.07871657609939575,,,0.8990287184715271,0.061417341232299805,0.9099569916725159,0.9314219355583191,0.23618558049201965,0.005010243039578199,0.49892228841781616,3419,0.07399286329746246,0.0004033053992316127,0.24845901131629944
9.999999747378752e-05,0.8999999761581421,0.019999999552965164,2,3400.0,0.09300196170806885,,,0.8537279963493347,0.09900884330272675,0.8868232369422913,0.8889687657356262,0.37555935978889465,0.005010243039578199,0.49892228841781616,3439,0.08549077808856964,0.0004033053992316127,0.24845901131629944
9.999999747378752e-05,0.875,0.019999999552965164,2,3400.0,0.1162659153342247,,,0.8752651810646057,0.0802205353975296,0.9005545377731323,0.9059219360351562,0.3578723669052124,0.005010243039578199,0.49892228841781616,3459,0.10910847038030624,0.0004033053992316127,0.24845901131629944
9.999999747378752e-05,0.925000011920929,0.019999999552965164,2,3400.0,0.07158570736646652,,,0.8509048223495483,0.0900886282324791,0.8843186497688293,0.9031562805175781,0.42028799653053284,0.005010243039578199,0.49892228841781616,3479,0.06317994743585587,0.0004033053992316127,0.24845901131629944
9.999999747378752e-05,0.9125000238418579,0.019999999552965164,2,3400.0,0.07671675831079483,,,0.9053195118904114,0.07255356013774872,0.901374876499176,0.907328188419342,0.22992001473903656,0.005010243039578199,0.49892228841781616,3499,0.0721183568239212,0.0004033053992316127,0.24845901131629944
9.999999747378752e-05,0.96875,0.019999999552965164,2,3500.0,0.02853943593800068,,,0.8719310164451599,0.0838337168097496,0.8913475275039673,0.8947812914848328,0.32101210951805115,0.0080039631575346,0.002462786389514804,3519,0.022119194269180298,0.0004191102343611419,0.3819502592086792
9.999999747378752e-05,0.90625,0.019999999552965164,2,3500.0,0.08200564235448837,,,0.8608531355857849,0.09386283159255981,0.8903982639312744,0.9084375500679016,0.34516751766204834,0.0080039631575346,0.002462786389514804,3539,0.0751022920012474,0.0004191102343611419,0.3819502592086792
9.999999747378752e-05,0.856249988079071,0.019999999552965164,2,3500.0,0.1385340839624405,,,0.8851056694984436,0.07136065512895584,0.8832493424415588,0.9058594107627869,0.28839072585105896,0.0080039631575346,0.002462786389514804,3559,0.13276627659797668,0.0004191102343611419,0.3819502592086792
9.999999747378752e-05,0.8999999761581421,0.019999999552965164,2,3500.0,0.08822353929281235,,,0.8665887117385864,0.08411488682031631,0.8668026924133301,0.881906270980835,0.3233118951320648,0.0080039631575346,0.002462786389514804,3579,0.08175729960203171,0.0004191102343611419,0.3819502592086792
9.999999747378752e-05,0.856249988079071,0.019999999552965164,2,3500.0,0.11582924425601959,,,0.8854188919067383,0.08144437521696091,0.8749199509620667,0.8795625567436218,0.26941728591918945,0.0080039631575346,0.002462786389514804,3599,0.11044090241193771,0.0004191102343611419,0.3819502592086792
9.999999747378752e-05,0.84375,0.019999999552965164,2,3600.0,0.14170154929161072,,,0.8622759580612183,0.08599779009819031,0.8746288418769836,0.8849219083786011,0.34153786301612854,0.01664523035287857,0.5676412582397461,3619,0.13487079739570618,0.00027265321114100516,1.2209817171096802
9.999999747378752e-05,0.887499988079071,0.019999999552965164,2,3600.0,0.10042784363031387,,,0.8714680671691895,0.08587371557950974,0.8656145930290222,0.8704062700271606,0.3198792338371277,0.01664523035287857,0.5676412582397461,3639,0.09403026103973389,0.00027265321114100516,1.2209817171096802
9.999999747378752e-05,0.862500011920929,0.019999999552965164,2,3600.0,0.11288145929574966,,,0.8921435475349426,0.07368451356887817,0.8756588697433472,0.9094844460487366,0.24799029529094696,0.01664523035287857,0.5676412582397461,3659,0.10792165249586105,0.00027265321114100516,1.2209817171096802
9.999999747378752e-05,0.875,0.019999999552965164,2,3600.0,0.11862126737833023,,,0.8621553182601929,0.09397897869348526,0.8771166205406189,0.8982031941413879,0.37249624729156494,0.01664523035287857,0.5676412582397461,3679,0.11117134243249893,0.00027265321114100516,1.2209817171096802
9.999999747378752e-05,0.8500000238418579,0.019999999552965164,2,3600.0,0.14506326615810394,,,0.8272351026535034,0.10608075559139252,0.8473578691482544,0.8609063029289246,0.4522654712200165,0.01664523035287857,0.5676412582397461,3699,0.13601796329021454,0.00027265321114100516,1.2209817171096802
9.999999747378752e-05,0.956250011920929,0.019999999552965164,2,3700.0,0.03976976126432419,,,0.831808865070343,0.11643537133932114,0.8471542596817017,0.8592343926429749,0.4266958236694336,0.00748278945684433,0.2929360568523407,3719,0.031235843896865845,0.001192139578051865,0.12553545832633972
9.999999747378752e-05,0.9312499761581421,0.019999999552965164,2,3700.0,0.06537352502346039,,,0.8238844275474548,0.11700647324323654,0.8460552096366882,0.8543750643730164,0.4823588728904724,0.00748278945684433,0.2929360568523407,3739,0.055726345628499985,0.001192139578051865,0.12553545832633972
9.999999747378752e-05,0.800000011920929,0.019999999552965164,2,3700.0,0.18270736932754517,,,0.8781414031982422,0.07033630460500717,0.8682595491409302,0.8803750276565552,0.3320193290710449,0.00748278945684433,0.2929360568523407,3759,0.17606697976589203,0.001192139578051865,0.12553545832633972
9.999999747378752e-05,0.862500011920929,0.019999999552965164,2,3700.0,0.11008046567440033,,,0.8893454074859619,0.07435000687837601,0.870451033115387,0.8860625624656677,0.2604725658893585,0.00748278945684433,0.2929360568523407,3779,0.10487101227045059,0.001192139578051865,0.12553545832633972
9.999999747378752e-05,0.918749988079071,0.019999999552965164,2,3700.0,0.0704013779759407,,,0.8850815296173096,0.08357122540473938,0.8671323657035828,0.8818750381469727,0.2709762752056122,0.00748278945684433,0.2929360568523407,3799,0.0649818554520607,0.001192139578051865,0.12553545832633972
9.999999747378752e-05,0.9750000238418579,0.019999999552965164,2,3800.0,0.022990727797150612,,,0.8880639672279358,0.08389299362897873,0.8917470574378967,0.8692187666893005,0.26976120471954346,0.007444971241056919,0.03236841782927513,3819,0.017595503479242325,0.00040080538019537926,0.37150055170059204
9.999999747378752e-05,0.9312499761581421,0.019999999552965164,2,3800.0,0.06483302265405655,,,0.8564258217811584,0.0969189777970314,0.8775296211242676,0.8716093897819519,0.35619908571243286,0.007444971241056919,0.03236841782927513,3839,0.05770903825759888,0.00040080538019537926,0.37150055170059204
9.999999747378752e-05,0.8999999761581421,0.019999999552965164,2,3800.0,0.09693384170532227,,,0.8729458451271057,0.08596061170101166,0.882621169090271,0.874750018119812,0.29425060749053955,0.007444971241056919,0.03236841782927513,3859,0.09104882925748825,0.00040080538019537926,0.37150055170059204
9.999999747378752e-05,0.8812500238418579,0.019999999552965164,2,3800.0,0.1084277555346489,,,0.8687608242034912,0.09454931318759918,0.8827804923057556,0.8834062814712524,0.31758803129196167,0.007444971241056919,0.03236841782927513,3879,0.10207599401473999,0.00040080538019537926,0.37150055170059204
9.999999747378752e-05,0.887499988079071,0.019999999552965164,2,3800.0,0.1013006642460823,,,0.8606500029563904,0.09332051873207092,0.8772977590560913,0.85093754529953,0.3172363340854645,0.007444971241056919,0.03236841782927513,3899,0.0949559360742569,0.00040080538019537926,0.37150055170059204
9.999999747378752e-05,0.925000011920929,0.019999999552965164,2,3900.0,0.06788915395736694,,,0.9005115628242493,0.0709054172039032,0.8902718424797058,0.9010156393051147,0.2413187474012375,0.011652598157525063,-0.35613882541656494,3919,0.06306277960538864,0.0002001494576688856,1.164389729499817
9.999999747378752e-05,0.949999988079071,0.019999999552965164,2,3900.0,0.04894585534930229,,,0.8964493870735168,0.07548186928033829,0.8880503177642822,0.9003750681877136,0.2447754591703415,0.011652598157525063,-0.35613882541656494,3939,0.044050347059965134,0.0002001494576688856,1.164389729499817
