run,version,tag,wall_time,step,value
random,version_42,semantic_alias_reciprocal_frac,1784455833.3945081,11139,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784455845.9610066,11149,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784455858.6547072,11159,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784455871.36821,11169,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784455883.8313766,11179,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784455896.3445992,11189,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784455909.0461135,11199,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784455921.6334965,11209,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784455934.1094344,11219,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784455947.0121617,11229,0.5
random,version_42,semantic_alias_reciprocal_frac,1784455959.29305,11239,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784455971.658374,11249,0.5
random,version_42,semantic_alias_reciprocal_frac,1784455984.1986349,11259,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784456076.5051632,11269,0.3999999761581421
random,version_42,semantic_alias_reciprocal_frac,1784456087.1193528,11279,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456098.254673,11289,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456109.9155655,11299,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784456122.0904338,11309,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456134.1623,11319,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456146.3580868,11329,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456158.5496392,11339,0.6200000047683716
random,version_42,semantic_alias_reciprocal_frac,1784456170.8249245,11349,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456183.4343345,11359,0.3999999761581421
random,version_42,semantic_alias_reciprocal_frac,1784456195.964606,11369,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456208.3436704,11379,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784456220.7148068,11389,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456233.3316808,11399,0.6200000047683716
random,version_42,semantic_alias_reciprocal_frac,1784456245.8743978,11409,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784456258.5403688,11419,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456270.7319453,11429,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456283.3380628,11439,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456295.6967447,11449,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456308.1338139,11459,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456320.3885992,11469,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456333.0898826,11479,0.3799999952316284
random,version_42,semantic_alias_reciprocal_frac,1784456345.5027575,11489,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784456358.179509,11499,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456370.8430684,11509,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784456383.2856228,11519,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456395.702527,11529,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456408.203924,11539,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456420.6822863,11549,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784456432.9626296,11559,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784456445.3649685,11569,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456457.5611606,11579,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456470.0112653,11589,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784456482.3549788,11599,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456494.7245753,11609,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784456507.275318,11619,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456519.7585866,11629,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456532.233078,11639,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456544.6572185,11649,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456557.2302105,11659,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456569.8451328,11669,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456582.3059053,11679,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456594.8254585,11689,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784456607.3379412,11699,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456620.2496305,11709,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784456634.2265065,11719,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456648.9441845,11729,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456663.3168895,11739,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456680.0818768,11749,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456691.9671106,11759,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784456704.2112925,11769,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784456716.7959833,11779,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456729.4956818,11789,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784456742.1543386,11799,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784456754.786294,11809,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456767.4255204,11819,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784456780.1568499,11829,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456792.8665638,11839,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784456807.9852276,11849,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784456829.874772,11859,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456841.5928583,11869,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456853.6633956,11879,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456865.860695,11889,0.5
random,version_42,semantic_alias_reciprocal_frac,1784456929.6601226,11899,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456940.6948104,11909,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456952.3942583,11919,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784456964.3532538,11929,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784456976.6451602,11939,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784456989.0198958,11949,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784457001.4422843,11959,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784457013.9826286,11969,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457026.492098,11979,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784457038.9575622,11989,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457051.5454366,11999,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457064.0888467,12009,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784457076.7485743,12019,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457089.3072994,12029,0.5
random,version_42,semantic_alias_reciprocal_frac,1784457101.999951,12039,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784457114.48504,12049,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457127.3857872,12059,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457140.034075,12069,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784457152.7660258,12079,0.3799999952316284
random,version_42,semantic_alias_reciprocal_frac,1784457165.5700517,12089,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457178.2450707,12099,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457190.8759859,12109,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784457203.7734163,12119,0.5
random,version_42,semantic_alias_reciprocal_frac,1784457216.560969,12129,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457229.5665169,12139,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784457242.3377445,12149,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784457255.1537883,12159,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784457268.0108097,12169,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457280.720819,12179,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784457293.6006746,12189,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457306.5481582,12199,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457319.1896057,12209,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784457332.233809,12219,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457344.9462426,12229,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784457357.7077818,12239,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457370.3611953,12249,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457382.9641964,12259,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457395.7897377,12269,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457408.571399,12279,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457421.3070083,12289,0.3799999952316284
random,version_42,semantic_alias_reciprocal_frac,1784457434.5607588,12299,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457447.4813292,12309,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457460.3438253,12319,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784457473.5584865,12329,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457486.416733,12339,0.5
random,version_42,semantic_alias_reciprocal_frac,1784457499.444833,12349,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784457512.40965,12359,0.35999998450279236
random,version_42,semantic_alias_reciprocal_frac,1784457525.4220412,12369,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457538.445921,12379,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784457551.609146,12389,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784457564.7662055,12399,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784457577.7760906,12409,0.3999999761581421
random,version_42,semantic_alias_reciprocal_frac,1784457590.855281,12419,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457603.9132671,12429,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457616.9427133,12439,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784457630.1650004,12449,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784457643.2031653,12459,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784457657.7740319,12469,0.5
random,version_42,semantic_alias_reciprocal_frac,1784457673.333542,12479,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784457695.1461844,12489,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457706.731873,12499,0.5
random,version_42,semantic_alias_reciprocal_frac,1784457719.2352507,12509,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457731.0282705,12519,0.5714285969734192
random,version_42,semantic_alias_reciprocal_frac,1784457825.7611415,12529,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784457837.0036185,12539,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784457849.0509758,12549,0.3400000035762787
random,version_42,semantic_alias_reciprocal_frac,1784457861.4231937,12559,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784457874.0598054,12569,0.5
random,version_42,semantic_alias_reciprocal_frac,1784457886.8688407,12579,0.3999999761581421
random,version_42,semantic_alias_reciprocal_frac,1784457899.8700066,12589,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457912.8728619,12599,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784457925.9462008,12609,0.6200000047683716
random,version_42,semantic_alias_reciprocal_frac,1784457939.137414,12619,0.5
random,version_42,semantic_alias_reciprocal_frac,1784457952.3466752,12629,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784457965.493761,12639,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784457978.4102697,12649,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784457991.4366243,12659,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784458004.482329,12669,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784458017.2289948,12679,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458030.208368,12689,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458043.021542,12699,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784458055.8636298,12709,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458068.7603745,12719,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784458081.9402356,12729,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784458095.009728,12739,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458108.0966349,12749,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784458121.3144376,12759,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458134.5078943,12769,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784458147.825013,12779,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458161.1137528,12789,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458174.4113808,12799,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458187.5923538,12809,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784458200.831822,12819,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784458214.0955076,12829,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784458227.291976,12839,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784458240.7177958,12849,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458253.9820542,12859,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784458267.3071113,12869,0.3999999761581421
random,version_42,semantic_alias_reciprocal_frac,1784458280.6958213,12879,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458294.0065935,12889,0.3999999761581421
random,version_42,semantic_alias_reciprocal_frac,1784458307.1704576,12899,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784458320.5142365,12909,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458333.8675942,12919,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458347.1734338,12929,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458360.722538,12939,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784458374.09442,12949,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784458387.143851,12959,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784458400.4834223,12969,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784458413.8123894,12979,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784458426.9882007,12989,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784458440.5683873,12999,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458453.8820057,13009,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458467.240101,13019,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458480.6376774,13029,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458493.822192,13039,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458507.3013182,13049,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458520.5908828,13059,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784458533.876457,13069,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784458547.2150538,13079,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458560.491225,13089,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784458574.547845,13099,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784458589.4378479,13109,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784458605.127103,13119,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784458618.182084,13129,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784458631.1199012,13139,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784458694.7807698,13149,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458705.76852,13159,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458717.6114442,13169,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458730.108032,13179,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458742.8168464,13189,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458755.5051775,13199,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458768.2627716,13209,0.6399999856948853
random,version_42,semantic_alias_reciprocal_frac,1784458780.967429,13219,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458794.194039,13229,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784458806.9347324,13239,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458819.798837,13249,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784458832.5715723,13259,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458845.4961572,13269,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458858.420709,13279,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458871.2791812,13289,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458884.111919,13299,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458897.08223,13309,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458909.898463,13319,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458922.7509499,13329,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784458935.3944921,13339,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784458947.7532234,13349,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784458960.2059863,13359,0.5
random,version_42,semantic_alias_reciprocal_frac,1784458972.756222,13369,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784458985.3985493,13379,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784458998.0072525,13389,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784459010.547795,13399,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784459023.2651486,13409,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784459035.9206543,13419,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784459048.5752053,13429,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784459061.3747838,13439,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459073.944662,13449,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459086.6642044,13459,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784459099.2262514,13469,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459111.7103448,13479,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784459124.1512275,13489,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459136.612066,13499,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784459148.8143399,13509,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459161.222134,13519,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459173.7957337,13529,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784459186.1240506,13539,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784459198.8350961,13549,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459211.6748183,13559,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459224.3306692,13569,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459237.2371223,13579,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459250.2594569,13589,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459263.2338357,13599,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459276.404002,13609,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459289.4658267,13619,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784459302.5247877,13629,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459315.6148016,13639,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459328.7967796,13649,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784459341.861519,13659,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459355.177466,13669,0.6399999856948853
random,version_42,semantic_alias_reciprocal_frac,1784459368.0666952,13679,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459381.0368855,13689,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459394.0688674,13699,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459407.1138961,13709,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459420.0354803,13719,0.6399999856948853
random,version_42,semantic_alias_reciprocal_frac,1784459432.9456847,13729,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459445.715345,13739,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459458.586522,13749,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459471.4340088,13759,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459484.4737704,13769,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459550.2763574,13779,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459561.8430505,13789,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459573.945106,13799,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784459586.7647216,13809,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784459599.3765762,13819,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459612.3872674,13829,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459625.4140127,13839,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459638.0527203,13849,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784459650.7738764,13859,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459663.605184,13869,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459676.5986807,13879,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459689.6304517,13889,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784459702.494262,13899,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784459715.6521635,13909,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459728.570836,13919,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459741.7025127,13929,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459754.6196823,13939,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784459767.6425378,13949,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459780.5323572,13959,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459793.6382847,13969,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459806.6750197,13979,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459819.554854,13989,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459832.5629716,13999,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459845.4424798,14009,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784459858.4550328,14019,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459871.2090933,14029,0.5
random,version_42,semantic_alias_reciprocal_frac,1784459884.2377055,14039,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784459897.2062433,14049,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459910.1944923,14059,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459922.770824,14069,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784459935.326789,14079,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459948.0068243,14089,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784459960.6371317,14099,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784459973.473894,14109,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784459986.3090367,14119,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784459999.1324058,14129,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784460011.87955,14139,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784460024.6991196,14149,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784460037.55207,14159,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784460050.2839637,14169,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784460063.245036,14179,0.5
random,version_42,semantic_alias_reciprocal_frac,1784460076.1156635,14189,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784460088.9377766,14199,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784460101.8119853,14209,0.47999998927116394
random,version_42,semantic_alias_reciprocal_frac,1784460114.6421013,14219,0.5
random,version_42,semantic_alias_reciprocal_frac,1784460127.5166562,14229,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784460140.370105,14239,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784460153.1072164,14249,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784460166.044841,14259,0.5999999642372131
random,version_42,semantic_alias_reciprocal_frac,1784460178.9744947,14269,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784460191.8024895,14279,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784460204.4586682,14289,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784460217.485256,14299,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784460230.380441,14309,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784460243.2367198,14319,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784460256.1333442,14329,0.41999998688697815
random,version_42,semantic_alias_reciprocal_frac,1784460269.1346395,14339,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784460282.1420522,14349,0.5799999833106995
random,version_42,semantic_alias_reciprocal_frac,1784460295.1040285,14359,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784460307.9537647,14369,0.3999999761581421
random,version_42,semantic_alias_reciprocal_frac,1784460320.3585215,14379,0.4399999976158142
random,version_42,semantic_alias_reciprocal_frac,1784460333.0642982,14389,0.5199999809265137
random,version_42,semantic_alias_reciprocal_frac,1784460395.176789,14399,0.4599999785423279
random,version_42,semantic_alias_reciprocal_frac,1784460406.1425397,14409,0.5600000023841858
random,version_42,semantic_alias_reciprocal_frac,1784460418.0677958,14419,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784460430.449142,14429,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784460442.887039,14439,0.5399999618530273
random,version_42,semantic_alias_reciprocal_frac,1784460455.5451527,14449,0.5600000023841858
